Date,Open,High,Low,Close,Adj Close,Volume,3MA,5MA
2019-04-25,44250,45000,44100,44650,40295.48047,10868965,40701.59766,40827.94375
2019-04-26,44200,45000,43800,44850,40475.98438,9739982,40491.01823,40656.47266
2019-04-29,45150,46150,45100,46150,41649.19141,8777517,40385.73047,40575.25156
2019-04-30,46000,46300,45350,45850,41378.45313,11121273,40806.88542,40719.64609
2019-05-02,45500,46150,45400,45900,41423.57422,8625126,41167.8763,40836.96719
2019-05-03,45900,46050,45300,45300,40882.08984,6562916,41483.73958,41044.53672
2019-05-07,45250,45300,44400,44850,40475.98438,12014907,41228.03906,41161.85859
2019-05-08,44300,44850,44200,44250,39934.49609,10398754,40927.21615,41161.85859
2019-05-09,43900,44250,42450,42450,38310.03125,23029718,40430.85677,40818.91953
2019-05-10,42600,43450,42450,42900,38716.15234,14579512,39573.50391,40205.23516
2019-05-13,42500,43200,42350,42650,38490.53125,7635079,38986.89323,39663.75078
2019-05-14,41300,43100,41300,42650,38490.53125,11563730,38505.57161,39185.43906
2019-05-15,42700,43050,42550,42550,38400.29297,7670185,38565.73828,38788.34844
2019-05-16,42350,42400,41350,41550,37497.8125,13687828,38460.45182,38481.50781
2019-05-17,41950,42050,40850,41200,37181.94922,13357951,38129.54557,38319.06406
2019-05-20,41650,42100,41550,42000,37903.92578,15752397,37693.35156,38012.22344
2019-05-21,42600,43950,42350,43150,38941.76953,18812133,37527.89583,37894.90234
2019-05-22,43700,43800,42400,43500,39257.63672,11033339,38009.21484,37985.15
2019-05-23,43900,44000,43250,43850,39573.50391,12259006,38701.11068,38156.61875
2019-05-24,43800,43800,42400,42700,38535.65234,13966305,39257.63672,38571.75703
2019-05-27,42500,43000,42350,42650,38490.53125,8066669,39122.26432,38842.49766
2019-05-28,42550,42950,42150,42550,38400.29297,24506881,38866.5625,38959.81875
2019-05-29,41850,42100,41300,41800,37723.42969,14930618,38475.49219,38851.52344
2019-05-30,42200,42700,42150,42550,38400.29297,11766018,38204.7513,38544.68203
2019-05-31,42600,42800,42150,42500,38355.16797,11365999,38174.67188,38310.03984
2019-06-03,42950,43900,42500,43800,39528.38672,15466580,38159.63021,38273.94297
2019-06-04,43400,43700,43000,43450,39212.51563,9913497,38761.28255,38481.51406
2019-06-05,44050,44200,43700,43900,39618.63281,12464135,39032.02344,38643.95859
2019-06-07,43600,44350,43450,44200,39889.37109,11683682,39453.17839,39022.99922
2019-06-10,44300,44850,44050,44800,40430.85547,8792182,39573.50651,39320.81484
2019-06-11,44800,45000,44550,44850,40475.98438,6664872,39979.61979,39735.95234
2019-06-12,44800,45050,44300,44600,40250.35547,8607439,40265.40365,39925.47188
2019-06-13,44200,44400,43400,43750,39483.26172,16906541,40385.73177,40133.03984
2019-06-14,43750,44150,43300,44000,39708.87109,9322873,40069.86719,40105.96563
2019-06-17,43750,44050,43400,43900,39618.63281,11890424,39814.16276,40069.86563
2019-06-18,43750,44500,43650,44350,40024.74609,7994928,39603.58854,39907.42109
2019-06-19,45450,45450,45000,45350,40927.21875,10417690,39784.08333,39817.17344
2019-06-20,44850,45500,44850,45500,41062.58984,7147785,40190.19922,39952.54609
2019-06-21,45750,45800,45200,45700,41243.09375,9454913,40671.51823,40268.41172
2019-06-24,45200,45800,45200,45500,41062.58984,6085066,41077.63411,40575.25625
2019-06-25,45200,45800,45200,45600,41152.83594,7076774,41122.75781,40864.04766
2019-06-26,45800,46000,45600,45700,41243.09375,9226097,41152.83984,41089.66563
2019-06-27,46000,46600,45750,46500,42292.67188,12603534,41152.83984,41152.84063
2019-06-28,47000,47000,46700,47000,42747.42969,12949231,41562.86719,41398.85703
2019-07-01,47350,47400,46250,46600,42383.625,11383522,42094.39844,41699.72422
2019-07-02,46200,46900,45850,46250,42065.28125,8463073,42474.57552,41963.93125
2019-07-03,45750,46350,45200,45400,41292.19141,9669368,42398.77865,42146.42031
2019-07-04,45250,46200,45250,46000,41837.90234,6365573,41913.69922,42156.23984
2019-07-05,45950,45950,45250,45650,41519.57813,7235395,41731.79167,42065.28594
2019-07-08,44750,44800,44350,44400,40382.67188,7823843,41549.89063,41819.71563
2019-07-09,44850,45450,44700,45100,41019.33984,7646421,41246.71745,41419.525
2019-07-10,45550,46150,45500,45550,41428.62891,9253930,40973.86328,41210.33672
2019-07-11,46350,46550,46150,46200,42019.8125,10989751,40943.54688,41237.62422
2019-07-12,46350,46400,45800,46300,42110.76953,5245804,41489.26042,41274.00625
2019-07-15,45950,46650,45750,46450,42247.19531,4717226,41853.07031,41392.24453
2019-07-16,46450,46850,46300,46850,42611.01172,7407824,42125.92578,41765.14922
2019-07-17,46150,46350,45950,46050,41883.38672,5216602,42322.99219,42083.48359
2019-07-18,46450,46450,45650,46100,41928.85938,5143554,42247.19792,42174.43516
2019-07-19,46650,46950,46600,46800,42565.51953,8819393,42141.08594,42156.24453
2019-07-22,46800,47300,46600,47200,42929.33203,9009109,42125.92188,42247.19453
2019-07-23,47350,47550,47050,47300,43020.28125,9061381,42474.57031,42383.62188
2019-07-24,47100,47150,46250,46400,42201.71875,8756522,42838.3776,42465.47578
2019-07-25,47150,47200,46600,47200,42929.33203,8408838,42717.11068,42529.14219
2019-07-26,46650,47150,46550,47150,42883.85156,7873886,42717.11068,42729.23672
2019-07-29,46800,47050,46000,46100,41928.85938,6856846,42671.63411,42792.90313
2019-07-30,46300,46850,46300,46550,42338.13672,5551014,42580.68099,42592.80859
2019-07-31,46200,46600,45000,45350,41246.72656,12872916,42383.61589,42456.37969
2019-08-01,44900,45500,44850,45200,41110.29688,7811181,41837.90755,42265.38125
2019-08-02,44550,45500,44300,44950,40882.91406,12151374,41565.05339,41901.57422
2019-08-05,44350,44600,43600,43950,39973.39453,14214086,41079.97917,41501.38672
2019-08-06,42500,43800,42500,43500,39564.10938,15083824,40655.53516,41110.29375
2019-08-07,43600,43900,43100,43200,39291.25391,10002533,40140.13932,40555.48828
2019-08-08,43250,43500,42650,42650,38791.01563,16926881,39609.58594,40164.39375
2019-08-09,43250,43350,43050,43150,39245.77734,9685147,39215.45964,39700.5375
2019-08-12,44000,44000,43550,43700,39746.01953,8466169,39109.34896,39373.11016
2019-08-13,43500,43500,42950,43000,39109.34766,7276979,39260.9375,39327.63516
2019-08-14,43900,44250,43500,43700,39746.01953,8750135,39367.04818,39236.68281
2019-08-16,43800,43900,43300,43900,39927.92188,9528115,39533.79557,39327.63594
2019-08-19,44350,44350,43500,43600,39655.06641,6014218,39594.42969,39555.01719
2019-08-20,43950,44600,43550,44450,40428.16016,8434205,39776.33594,39636.875
2019-08-21,44350,44800,44150,44500,40473.625,6571717,40003.71615,39773.30312
2019-08-22,44500,44700,43850,44050,40064.34375,8061177,40185.61719,40046.15859
2019-08-23,43800,44200,43650,43950,39973.39453,5017381,40322.04297,40109.82344
2019-08-26,43050,43800,42950,43600,39655.06641,7954949,40170.45443,40118.91797
2019-08-27,43650,44200,43600,44050,40064.34375,16883932,39897.60156,40118.91797
2019-08-28,44100,44400,43750,44150,40155.29688,5758333,39897.60156,40046.15469
2019-08-29,44200,44200,43050,43400,39473.15234,10768862,39958.23568,39982.48906
2019-08-30,43750,44300,43750,44000,40018.86328,9899073,39897.59766,39864.25078
2019-09-02,44850,44850,43650,43800,39836.96484,7185537,39882.4375,39873.34453
2019-09-03,43550,43650,43100,43250,39336.72656,9774941,39776.32682,39909.72422
2019-09-04,43250,44100,43150,44100,40109.82422,12441837,39730.85156,39764.20078
2019-09-05,44800,46100,44450,45700,41565.05078,18297430,39761.17188,39755.10625
2019-09-06,46500,46500,45850,46300,42110.76953,9896562,40337.20052,40173.48594
2019-09-09,46450,47000,46300,46900,42656.46875,9434157,41261.88151,40591.86719
2019-09-10,47100,47200,46550,47000,42747.42969,9231792,42110.76302,41155.76797
2019-09-11,47300,47400,46800,47150,42883.85156,16141619,42504.88932,41837.90859
2019-09-16,47000,47100,46400,47100,42838.38672,15550926,42762.58333,42392.71406
2019-09-17,47000,47100,46800,46900,42656.46875,7006280,42823.22266,42647.38125
2019-09-18,46900,47700,46800,47700,43384.09375,10413027,42792.90234,42756.52109
2019-09-19,48050,49200,47850,49150,44702.90234,16461413,42959.64974,42902.04609
2019-09-20,49400,49600,49100,49200,44748.37109,15460210,43581.15495,43293.14063
2019-09-23,49250,49300,49000,49300,44839.32031,7568553,44278.45573,43666.04453
2019-09-24,49050,49650,48850,49500,45021.22656,7871955,44763.53125,44066.23125
2019-09-25,49200,49350,48800,48900,44475.51953,9187141,44869.63932,44539.18281
2019-09-26,49000,49250,48900,49200,44748.37109,8494756,44778.6888,44757.46797
2019-09-27,48000,48700,48000,48400,44339.78516,8048041,44748.3724,44766.56172
2019-09-30,48050,49250,47900,49050,44935.25781,9497119,44521.22526,44684.84453
2019-10-01,48900,49100,48650,48850,44752.03906,6206035,44674.47135,44704.03203
2019-10-02,48350,48400,47600,47600,43606.89453,8382463,44675.69401,44650.19453
2019-10-04,47400,48650,47350,48000,43973.34766,9331695,44431.39714,44476.46953
2019-10-07,48350,48700,47650,47750,43744.3125,7047273,44110.76042,44321.46484
2019-10-08,47900,49000,47600,48900,44797.83984,14239367,43774.85156,44202.37031
2019-10-10,48200,49200,48000,48550,44477.20703,18639855,44171.83333,44174.88672
2019-10-11,49000,49450,48800,49150,45026.87109,7783275,44339.78646,44119.92031
2019-10-14,50000,50300,49850,50000,45805.5625,11130635,44767.30599,44403.91563
2019-10-15,49900,50200,49900,50100,45897.17188,6058105,45103.21354,44770.35859
2019-10-16,50700,50900,50400,50700,46446.84375,9136282,45576.53516,45200.93047
2019-10-17,50500,50600,50100,50500,46263.62109,6701380,46049.85938,45530.73125
2019-10-18,50300,50900,49650,49900,45713.95703,8483106,46202.54557,45888.01406
2019-10-21,49900,50400,49800,50300,46080.39453,4406531,46141.47396,46025.43125
2019-10-22,50800,51500,50700,51200,46904.89844,10898729,46019.32422,46080.39766
2019-10-23,51300,51500,50800,51200,46904.89844,8663880,46233.08333,46281.94297
2019-10-24,52500,52500,50500,50700,46446.84375,21185785,46630.0638,46373.55391
2019-10-25,50800,51200,50500,50900,46630.05859,7879897,46752.21354,46410.19844
2019-10-28,50700,51500,50700,51300,46996.50781,6431522,46660.60026,46593.41875
2019-10-29,51400,51700,50800,51100,46813.28125,7581629,46691.13672,46776.64141
2019-10-30,50700,50800,50200,50400,46172.00391,8959435,46813.28255,46758.31797
2019-10-31,51000,51400,50300,50400,46172.00391,10304777,46660.59766,46611.73906
2019-11-01,50600,51200,50400,51200,46904.89844,8467846,46385.76302,46556.77109
2019-11-04,51700,52300,51400,52300,47912.625,13012411,46416.30208,46611.73906
2019-11-05,52400,52700,52100,52700,48279.06641,10581034,46996.50911,46794.9625
2019-11-06,52900,53500,52700,53300,48828.73438,14361133,47698.86328,47088.11953
2019-11-07,53400,53400,52400,52900,48462.28516,9257116,48340.14193,47619.46563
2019-11-08,53200,53300,52000,52100,47729.40625,11603290,48523.36198,48077.52188
2019-11-11,52200,52200,51400,51600,47271.33984,8185952,48340.14193,48242.42344
2019-11-12,51800,52600,51600,52600,48187.45313,6576148,47821.01042,48114.16641
2019-11-13,52500,52500,52000,52500,48095.83984,6225196,47729.39974,48095.84375
2019-11-14,51900,52800,51900,52800,48370.67578,12010018,47851.54427,47949.26484
2019-11-15,52900,53700,52600,53700,49195.17969,9703360,48217.98958,47930.94297
2019-11-18,53600,53800,53200,53500,49011.95313,7746554,48553.89844,48224.09766
2019-11-19,53200,53500,52700,53500,49011.95313,8907177,48859.26953,48572.22031
2019-11-20,53400,53400,52000,52000,47637.78906,12560070,49073.02865,48737.12031
2019-11-21,51600,52100,50600,51000,46721.67188,14298646,48553.89844,48645.51016
2019-11-22,51000,51600,50900,51600,47271.33984,8478310,47790.47135,48315.70938
2019-11-25,52200,52600,51700,51800,47454.5625,9050625,47210.26693,47930.94141
2019-11-26,51900,52900,51800,51800,47454.5625,27372226,47149.19141,47619.46328
2019-11-27,51800,52300,51600,52200,47821.01563,7546261,47393.48828,47307.98516
2019-11-28,51900,52100,51300,51300,46996.50781,6833885,47576.71354,47344.63047
2019-11-29,51200,51400,50200,50300,46080.39453,11179334,47424.02865,47399.59766
2019-12-02,50900,51300,50400,50400,46172.00391,18877252,46965.97266,47161.40859
2019-12-03,49800,50300,49500,49900,45713.95703,12059812,46416.30208,46904.89688
2019-12-04,49600,49850,49000,49450,45301.70703,13246549,45988.78516,46556.77578
2019-12-05,50200,50400,49500,49500,45347.50781,10449715,45729.22266,46052.91406
2019-12-06,50100,50900,49950,50400,46172.00391,11414563,45454.39063,45723.11406
2019-12-09,50900,51400,50700,51200,46904.89844,8470627,45607.07292,45741.43594
2019-12-10,51000,51600,50700,51500,47179.73828,6882771,46141.47005,45888.01484
2019-12-11,51500,52200,51400,51900,47546.17969,11379521,46752.21354,46181.17109
2019-12-12,53000,53300,52700,53300,48828.73438,29178697,47210.27214,46630.06563
2019-12-13,54500,54800,53900,54700,50111.28906,18120261,47851.55078,47326.31094
2019-12-16,54500,54900,54300,54700,50111.28906,11512405,48828.73438,48114.16797
2019-12-17,55800,56700,55400,56700,51943.50781,19358433,49683.77083,48755.44609
2019-12-18,56700,57200,56000,56300,51577.07422,15558208,50722.02865,49708.2
2019-12-19,57000,57300,55500,56000,51302.23047,14180520,51210.6237,50514.37891
2019-12-20,56100,56500,55600,56000,51302.23047,12095519,51607.60417,51009.07813
2019-12-23,56100,56400,55100,55500,50844.17578,9839252,51393.84505,51247.26641
2019-12-24,55600,55700,54800,55000,50386.11719,11868463,51149.54557,51393.84375
2019-12-26,54700,55400,54400,55400,50752.56641,9645034,50844.17448,51082.36563
2019-12-27,55700,56900,55500,56500,52093.16797,12313056,50660.95313,50917.46406
2019-12-30,56200,56600,55700,55800,51447.75781,8356767,51077.28385,51075.65156
2020-01-02,55500,56000,55000,55200,50894.55078,12993228,51431.16406,51104.75703
2020-01-03,56000,56600,54900,55500,51171.15234,15422255,51478.49219,51114.83203
2020-01-06,54900,55600,54600,55500,51171.15234,10278951,51171.15365,51271.83906
2020-01-07,55700,56400,55600,55800,51447.75781,10009778,51078.95182,51355.55625
2020-01-08,56200,57400,55900,56800,52369.75391,23501171,51263.35417,51226.47422
2020-01-09,58400,58600,57400,58600,54029.36719,24102579,51662.88802,51410.87344
2020-01-10,58800,59700,58300,59500,54859.16797,16000170,52615.6263,52037.83672
2020-01-13,59600,60000,59100,60000,55320.16406,11359139,53752.76302,52775.43984
2020-01-14,60400,61000,59900,60000,55320.16406,16906295,54736.23307,53605.24219
2020-01-15,59500,59600,58900,59000,54398.16797,14300928,55166.4987,54379.72344
2020-01-16,59100,60700,59000,60700,55965.57422,14381774,55012.83203,54785.40625
2020-01-17,61900,62000,61000,61300,56518.77344,16025661,55227.96875,55172.64766
2020-01-20,62000,62800,61700,62400,57532.96875,12528855,55627.50521,55504.56875
2020-01-21,62000,62400,61200,61400,56610.96875,11142693,56672.4388,55947.12969
2020-01-22,60500,62600,60400,62300,57440.77344,15339565,56887.57031,56205.29063
2020-01-23,61800,61800,60700,60800,56057.76172,14916555,57194.90365,56813.81172
2020-01-28,59400,59400,58300,58800,54213.76563,23664541,56703.16797,56832.24922
2020-01-29,59100,59700,58800,59100,54490.36719,16446102,55904.10026,56371.24766
2020-01-30,58800,58800,56800,57200,52738.5625,20821939,54920.63151,55762.72734
2020-01-31,57800,58400,56400,56400,52000.96094,19749457,53814.23177,54988.24609
2020-02-03,55500,57400,55200,57200,52738.5625,23995260,53076.63021,53900.28359
2020-02-04,57100,59000,56800,58900,54305.96875,21800192,52492.69531,53236.44375
2020-02-05,60000,60200,58900,59500,54859.16797,19278165,53015.16406,53254.88438
2020-02-06,60100,61100,59700,61100,56334.37109,14727159,53967.89974,53328.64453
2020-02-07,61100,61200,59700,60400,55688.97266,16402493,55166.5026,54047.80625
2020-02-10,59200,59800,59100,59700,55043.57422,13107121,55627.50391,54785.40859
2020-02-11,59800,60700,59700,59900,55227.96875,11071231,55688.97266,55246.41094
2020-02-12,60300,60700,59700,60500,55781.17188,12904207,55320.17188,55430.81094
2020-02-13,61200,61600,60500,60700,55965.57422,18449775,55350.90495,55615.21172
2020-02-14,60900,61900,60200,61800,56979.77344,13276067,55658.23828,55541.45234
2020-02-17,61600,62000,61200,61500,56703.17188,8740596,56242.17318,55799.6125
2020-02-18,60800,60900,59700,59800,55135.76953,16674266,56549.50651,56131.53203
2020-02-19,59800,60400,59400,60200,55504.5625,12951496,56272.90495,56113.09219
2020-02-20,60700,61300,59600,60000,55320.16406,14591924,55781.16797,56057.77031
2020-02-21,58800,59800,58500,59200,54582.57031,13777393,55320.16536,55928.68828
2020-02-24,57400,58100,56800,56800,52369.75391,25627537,55135.76563,55449.24766
2020-02-25,56200,58000,56200,57900,53383.96484,23885408,54090.82943,54582.56406
2020-02-26,56000,57000,56000,56500,52093.16797,25483102,53445.42969,54232.20313
2020-02-27,56300,56900,55500,55900,51539.96094,23209541,52615.62891,53549.92422
2020-02-28,55000,55500,54200,54200,49972.55469,30054227,52339.03125,52793.88359
2020-03-02,54300,55500,53600,55000,50710.14844,30403412,51201.89453,51871.88047
2020-03-03,56700,56900,55100,55400,51078.95313,30330295,50740.88802,51539.95938
2020-03-04,54800,57600,54600,57400,52922.95313,24765728,50587.21875,51078.95703
2020-03-05,57600,58000,56700,57800,53291.75781,21698990,51570.6849,51244.91406
2020-03-06,56500,57200,56200,56500,52093.16797,18716656,52431.22135,51595.27344
2020-03-09,56500,56500,56500,56500,52093.16797,0,52769.29297,52019.39609
2020-03-10,53800,54900,53700,54600,50341.34766,32106554,52492.69792,52296
2020-03-11,54300,54400,52000,52100,48036.35156,45707281,51509.22786,52148.47891
2020-03-12,52100,52100,52100,52100,48036.35156,0,50156.95573,51171.15859
2020-03-13,47450,51600,46850,49950,46054.04297,59462933,48804.68359,50120.07734
2020-03-16,50100,50900,48800,48900,45085.93359,33339821,47375.58203,48912.25234
2020-03-17,46900,49650,46700,47300,43610.74219,51218151,46392.10938,47510.80547
2020-03-18,47750,48350,45600,45600,42043.33203,40152623,44916.90625,46164.68438
2020-03-19,46400,46650,42300,42950,39600.01563,56925513,43580.0026,44966.08047
2020-03-20,44150,45500,43550,45400,41858.92188,49730008,41751.36328,43278.81328
2020-03-23,42600,43550,42400,42500,39185.12109,41701626,41167.42318,42439.78906
2020-03-24,43850,46950,43050,46950,43288.02734,49801908,40214.6862,41259.62656
2020-03-25,48950,49600,47150,48650,44855.43359,52735922,41444.02344,41195.08359
2020-03-26,49000,49300,47700,47800,44071.73828,42185129,42442.86068,41757.50391
2020-03-27,49600,49700,46850,48300,44532.73438,39896178,44071.73307,42651.84844
2020-03-30,47050,48350,46550,47850,44443.57422,26797395,44486.63542,43186.61094
2020-03-31,48000,48500,47150,47750,44350.6875,30654261,44349.34896,44238.30156
2020-04-01,47450,47900,45800,45800,42539.50391,27259532,44442.33203,44450.83359
2020-04-02,46200,46850,45350,46800,43468.3125,21621076,43777.92188,43987.64766
2020-04-03,47400,47600,46550,47000,43654.07813,22784682,43452.83464,43866.9625
2020-04-06,47500,48800,47250,48700,45233.05859,23395726,43220.63151,43691.23125
2020-04-07,49650,50200,49000,49600,46068.98047,31524034,44118.48307,43849.12813
2020-04-08,49600,49750,48600,48600,45140.17188,25010314,44985.3724,44192.78672
2020-04-09,49750,49800,48700,49100,45604.57813,22628058,45480.73698,44712.92031
2020-04-10,48950,49250,48650,49250,45743.90234,17839111,45604.57682,45140.17344
2020-04-13,48650,48900,48300,48300,44861.52734,14431800,45496.21745,45558.13828
2020-04-14,48800,49200,48300,49000,45511.69531,14206216,45403.33594,45483.83203
2020-04-16,49350,49350,48550,49000,45511.69531,23349760,45372.375,45372.375
2020-04-17,50800,52000,50300,51400,47740.84766,32041675,45294.97266,45446.67969
2020-04-20,51400,51400,50000,50100,46533.39453,21866354,46254.74609,45873.93359
2020-04-21,49400,49700,48700,49250,45743.90234,27407543,46595.3125,46031.83203
2020-04-22,48700,50000,48350,49850,46301.19141,18613864,46672.71484,46208.30703
2020-04-23,50200,50300,49500,49850,46301.19141,18754442,46192.82943,46366.20625
2020-04-24,49650,49750,49000,49350,45836.78516,15618347,46115.42839,46524.10547
2020-04-27,49350,50000,49100,49850,46301.19141,14049471,46146.38932,46143.29297
2020-04-28,49850,50100,49300,50100,46533.39453,16095399,46146.38932,46096.85234
2020-04-29,49900,50500,49600,50000,46440.50781,15604533,46223.79036,46254.75078
2020-05-04,48900,49100,48500,48500,45047.28906,26083749,46425.03125,46282.61406
2020-05-06,49000,49200,48500,49200,45697.46094,18070225,46007.0638,46031.83359
2020-05-07,49200,49300,48700,48800,45325.94141,13884411,45728.41927,46003.96875
2020-05-08,49100,49350,48800,48800,45325.94141,15319700,45356.89714,45808.91875
2020-05-11,48900,49250,48300,48400,44954.41016,16357743,45449.78125,45567.42813
2020-05-12,48400,48500,47550,47900,44490.01172,23433590,45202.09766,45270.20859
2020-05-13,47250,48550,47200,48550,45093.73438,20223277,44923.45443,45158.75313
2020-05-14,47750,48100,47650,48000,44582.89453,19305974,44846.05208,45038.00781
2020-05-15,48400,48450,47700,47850,44443.57422,18463118,44722.21354,44889.39844
2020-05-18,47950,49100,47600,48800,45325.94141,20481981,44706.73438,44712.925
2020-05-19,50100,50500,49700,50300,46719.15234,25168295,44784.13672,44787.23125
2020-05-20,50000,50200,49800,50000,46440.50781,14896899,45496.22266,45233.05938
2020-05-21,50300,50400,49850,49950,46394.07031,14949266,46161.86719,45502.41406
2020-05-22,49600,49800,48600,48750,45279.49219,19706284,46517.91016,45864.64922
2020-05-25,48750,48900,48450,48850,45372.38281,14337913,46038.02344,46031.83281
2020-05-26,48700,49450,48600,49250,45743.90234,15127490,45681.98177,46041.12109
2020-05-27,48950,50000,48800,49900,46347.63281,19548479,45465.25912,45846.07109
2020-05-28,51100,51200,49900,50400,46812.03125,31309318,45821.30599,45827.49609
2020-05-29,50000,50700,49700,50700,47090.67969,27596961,46301.1888,45911.08828
2020-06-01,50800,51200,50600,51200,47555.08203,16949183,46750.11458,46273.32578
2020-06-02,51000,51500,50800,51400,47740.84766,14247933,47152.59766,46709.86563
2020-06-03,51800,55000,51700,54500,50620.15625,49257814,47462.20313,47109.25469
2020-06-04,55800,57000,54600,54600,50713.03516,40220334,48638.69531,47963.75938
2020-06-05,54400,55900,54000,55500,51548.96094,22743629,49691.34635,48743.96016
2020-06-08,56400,56500,54700,54900,50991.67578,25634965,50960.71745,49635.61641
2020-06-09,55800,56500,54400,55500,51548.96094,23998831,51084.55729,50322.93516
2020-06-10,55100,55900,54900,55400,51456.08594,16742493,51363.19922,51084.55781
2020-06-11,54500,55100,53200,54300,50434.39063,33815123,51332.24089,51251.74375
2020-06-12,52100,52800,51500,52300,48576.77734,26976019,51146.47917,51196.01484
2020-06-15,51400,52000,49900,49900,46347.63281,28772921,50155.7513,50601.57813
2020-06-16,51200,52100,50600,52100,48391.01172,21808375,48452.93359,49672.76953
2020-06-17,52100,52900,51300,52200,48483.89063,26672595,47771.80729,49041.17969
2020-06-18,52200,52300,51600,52300,48576.77734,15982926,47740.84505,48446.74063
2020-06-19,52600,52900,51600,52900,49134.05859,18157985,48483.89323,48075.21797
2020-06-22,52000,52600,51800,52000,48298.13672,13801350,48731.57552,48186.67422
2020-06-23,52500,52800,51100,51400,47740.84766,18086152,48669.65755,48576.775
2020-06-24,51900,53900,51600,52900,49134.05859,24519552,48391.01432,48446.74219
2020-06-25,52100,53000,51900,51900,48205.25,18541624,48391.01432,48576.77578
2020-06-26,52800,53900,52200,53300,49505.57813,21575360,48360.05208,48502.47031
2020-06-29,52500,53200,52000,52400,48995.05469,17776925,48948.29557,48576.77422
2020-06-30,53900,53900,52800,52800,49369.06641,21157172,48901.96094,48716.15781
2020-07-01,53400,53600,52400,52600,49182.0625,16706143,49289.89974,49041.80156
2020-07-02,52100,52900,52100,52900,49462.56641,14142583,49182.0612,49051.40234
2020-07-03,53000,53600,52700,53600,50117.07813,11887868,49337.89844,49302.86563
2020-07-06,54000,55000,53800,55000,51426.11328,19856623,49587.23568,49425.16563
2020-07-07,55800,55900,53400,53400,49930.07422,30760032,50335.2526,49911.37734
2020-07-08,53600,53900,52900,53000,49556.07031,19664652,50491.08854,50023.57891
2020-07-09,53200,53600,52800,52800,49369.06641,17054850,50304.08594,50098.38047
2020-07-10,53100,53200,52300,52700,49275.56641,13714746,49618.40365,50079.68047
2020-07-13,53300,53800,53100,53400,49930.07422,12240188,49400.23438,49911.37813
2020-07-14,53700,53800,53200,53800,50304.08984,14269484,49524.90234,49612.17031
2020-07-15,54400,55000,54300,54700,51145.60938,24051450,49836.57682,49686.97344
2020-07-16,54800,54800,53800,53800,50304.08984,16779127,50459.92448,50004.88125
2020-07-17,54200,54700,54100,54400,50865.10156,10096174,50584.59635,50191.88594
2020-07-20,54800,54800,54000,54200,50678.09766,10507530,50771.60026,50509.79297
2020-07-21,55200,55400,54800,55300,51706.62109,18297260,50615.76302,50659.39766
2020-07-22,55300,55500,54700,54700,51145.60938,12885057,51083.27344,50939.90391
2020-07-23,54700,54700,53800,54100,50584.58984,16214932,51176.77604,50939.90391
2020-07-24,54000,54400,53700,54200,50678.09766,10994535,51145.60677,50996.00391
2020-07-27,54300,55700,54300,55600,51987.125,21054421,50802.76563,50958.60313
2020-07-28,57000,58800,56400,58600,54792.18359,48431566,51083.27083,51220.40859
2020-07-29,60300,60400,58600,59000,55166.19531,36476611,52485.80208,51837.52109
2020-07-30,59700,60100,59000,59000,55166.19531,19285354,53981.83464,52641.63828
2020-07-31,59500,59600,57700,57900,54137.67578,21943345,55041.52474,53557.95938
2020-08-03,57800,57900,56700,56800,53109.14844,21158940,54823.35547,54249.875
2020-08-04,57200,58100,57000,57300,53576.66016,19419694,54137.67318,54474.27969
2020-08-05,57300,57500,56300,56900,53202.65234,17739706,53607.82813,54231.175
2020-08-06,57100,58400,57100,58000,54231.16797,21625874,53296.15365,53838.46641
2020-08-07,57900,58400,57100,57500,53763.66016,18751717,53670.16016,53651.46094
2020-08-10,57600,58300,57500,57800,54044.16797,17774291,53732.49349,53576.65781
2020-08-11,58000,59500,57800,58200,54418.17969,24907912,54012.9987,53763.66172
2020-08-12,58200,59000,57700,59000,55166.19531,18573934,54075.33594,53931.96563
2020-08-13,59400,59600,58000,58700,54885.69531,22089460,54542.84766,54324.67422
2020-08-14,58000,58400,57700,58000,54231.16797,15672548,54823.35677,54455.57969
2020-08-18,58900,59900,58000,58400,54605.18359,25307825,54761.01953,54549.08125
2020-08-19,59000,59200,57800,57800,54044.16797,16930719,54574.01563,54661.28438
2020-08-20,57600,57600,55300,55400,51800.12109,30386029,54293.50651,54586.48203
2020-08-21,56200,56900,55800,55900,52267.63672,21142288,53483.15755,53913.26719
2020-08-24,55800,56600,55400,56100,52454.63672,15055896,52703.97526,53389.65547
2020-08-25,56400,56800,56100,56400,52735.14453,14021705,52174.13151,53034.34922
2020-08-26,56400,56500,55700,56400,52735.14453,17651593,52485.80599,52660.34141
2020-08-27,56300,56300,55600,55600,51987.125,16196568,52641.64193,52398.53672
2020-08-28,56100,56300,55400,55400,51800.12109,14619888,52485.80469,52435.9375
2020-08-31,56000,56100,54000,54000,50491.09766,32671367,52174.13021,52342.43438
2020-09-01,54100,54800,54100,54200,50678.09766,19363117,51426.11458,51949.72656
2020-09-02,54600,55100,54100,54400,50865.10156,16905723,50989.77214,51538.31719
2020-09-03,55600,56700,55500,56400,52735.14453,28384920,50678.09896,51164.30859
2020-09-04,55200,55800,55100,55600,51987.125,22139109,51426.11458,51313.9125
2020-09-07,56100,57300,55800,56500,52828.64844,18685880,51862.45703,51351.31328
2020-09-08,57400,58700,57200,58700,54885.69531,31517520,52516.97266,51818.82344
